date,username,replies,retweets,favorites,text
6/5/20 21:39,jaywrong,1,0,0,"During a meeting with a Congressmen, Trump wondered why immigrants to the US couldn't come from countries like Norway instead of ""shithole"" African countries, and other ""shithole"" countries like El Salvador and Haiti."
6/5/20 21:39,gawd2u,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @RepKClark @SenMarkey @SenWarren"
6/5/20 21:38,emjburns,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @SenatorCarper @ChrisCoons"
6/5/20 21:38,iammunchkin1,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @SenJohnHoeven @SenKevinCramer"
6/5/20 21:37,coreypezz,1,0,0,"Trump's words, from 2016: “They are not our friend, believe me,” he said, before disparaging Mexican immigrants: “They’re bringing drugs. They’re bringing crime. They’re rapists. And some, I assume, are good people.” "
6/5/20 21:36,onlybethcassidy,0,0,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/HNGjWPKk via @Change
6/5/20 21:36,Bill08791811,0,0,0,"@greggutfeld when Trump called out some illegal immigrants, the Left said he is a racist and disdains Hispanics. Biden calls out 10-15% of Americans and he’s just talking about a few bad seeds. Hmmm"
6/5/20 21:35,DurindaGrubbs5,1,0,0,"@LavoraBarnes who the fuck do you think you are. You are the biggest racist because you think Trump is bad. Trump is the best thing that has ever happened to us. That damn illegal immigrant Obama was the evillist, no good s.o.b. that has ever been in OUR WHITE HOUSE. SO YOU WANT"
6/5/20 21:34,aguilarandrew23,0,1,4,How you gonna come from immigrants yet be a Trump supporter?
6/5/20 21:34,User1517382929,0,0,0,"That’s what I’m saying, supporting trump and not wanting illegal immigrants isn’t racist even tho I don’t support it at all"
6/5/20 21:33,labxnita,0,5,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/jwDMHDQZ via @Change
6/5/20 21:28,newyorker9000,0,0,0,"Since the sky is falling, Kelly is speaking up. As far as I remember, Kelly is pretty fond of trump’s racist and anti-immigrant views."
6/5/20 21:28,veganwithabeef,0,0,2,"Do understand this, too: Maine is the second whitest state in the country, especially in the 2nd district, where Trump is today. Also, only 21% of Mainers have a college degree (and most of them live in District 1). Some buy into ""immigrants are taking your jobs."""
6/5/20 21:27,azalea_table,0,2,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/xWVGWH7s via @Change
6/5/20 21:26,Amonloz,0,0,0,Doesn't that guy know that Trump doesn't see him as a white American? He sees him as an immigrant and wants to take his rights away.
6/5/20 21:26,Wallawallaonyun,1,0,0,"Oh and I employed 8 Mexican immigrants, and sponsored one for visa, and they all told me they hoped Trump would clean up their neighbor from illegal gang members. I guess my experience is not American."
6/5/20 21:25,bootkidz,0,0,0,"The Trump administration broke its own rules to separate dozens of immigrant families, per a watchdog report "
6/5/20 21:24,KauffmanK,0,0,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/hhCFrYYr via @Change
6/5/20 21:22,FreezyWriter,1,0,0,"Trump would never pass the background check's minimum basic requirements for a county police department job. I've said it before: anyone running for POTUS needs to pass the same citizenship test immigrants take, an IQ test, a high school civics test, and a psych eval."
6/5/20 21:22,LisaPerezLMT,2,0,1,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @DesJarlaisTN04 @SenAlexander @MarshaBlackburn"
6/5/20 21:21,1arturod,1,0,0,"I never said all GOP members are racist. Trump unequivocally is, and so are the ppl he specifically appealed to with his hateful rhetoric on immigrants &amp; kneeling during the anthem. He made the choice to be divisive to appeal to a certain demographic. That cost him our votes."
6/5/20 21:20,Babyteeth83,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @RepAGonzalez @RepBobGibbs @SenSherrodBrown @SenRobPortmanl"
6/5/20 21:19,djmatthewc,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @CongressmanGT @MikeKellyPA @SenBobCasey @SenToomey"
6/5/20 21:18,Saafsaf03,0,0,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/5XMRMKGs via @Change
6/5/20 21:18,brettsterlu,0,0,1,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @repgolden @SenatorCollins @SenAngusKing Thank you! "
6/5/20 21:17,timmytimwife,0,0,0,pro life trump Supporters: “KILLING A BABY IS MURDER” Them when someone brings up the immigrant kids in cages: you all just racist bc if them kids were white you all would of been all angry and causing riots. #FridayThoughts
6/5/20 21:17,ElRato04904608,1,0,0,Don’t start screeching about Trump now. It’s such a lame excuse to be mad. Instead be mad at the entire government’s failures and corruption. Be mad at the unfair immigration policies that existed before his presidency. Be mad at immigrant cages built in the Obama administration
6/5/20 21:17,nittaboniita,0,0,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/2NZ2JNmn via @Change
6/5/20 21:16,BlackTrucePeace,0,0,0,"Acevedo — a Cuban-born immigrant who became Houston’s first Latino police chief in 2016 — choked up as he told marchers in Houston that he was angry, just like them and recently told Trump to ""KEEP HIS MOUTH SHUT""… https://www.instagram.com/p/CBEXIv1hvmj/?igshid=jzhjoocs34xs"
6/5/20 21:15,softballlegend_,0,0,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/fWtn78Hb via @Change
6/5/20 21:14,katalina_king,0,0,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/Pbhpfmw6 via @Change
6/5/20 21:12,MrZeroooooooo,0,0,0,"That’s not accurate. Bill Clinton authored the 1994 crime bill. Trump authored a prison reform bill. And Reps don’t hate immigrants, we hate illegal immigration which takes black jobs btw. I don’t understand how you can keep voting Dem just because the media says Reps are racists"
6/5/20 21:09,MossyBeee,0,0,0,As an American immigrant and proud American citizen. You are way off!! Trump has nothing to do with racism or policemen killing people. Our police do need to be retrained but racism is taught in the home. Parents are responsible for raising children with hate. #WeThePeople
6/5/20 21:08,IndeedRkive,0,0,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/qPZHGLKL via @Change
6/5/20 21:07,originalcarp,0,0,0,John Kelly cheered trump on separating children from their parents and is now on the board of private prisons holding immigrants. Tell us about character John.
6/5/20 21:06,BarbaraBranha10,0,1,1,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @RepBonamici @BlumenauerMedia @SenJeffMerkley @RonWyden"
6/5/20 21:06,_FrancescaV_,0,1,1,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/LWX6JDw7 via @Change
6/5/20 21:06,ArcaneMaddox,0,0,0,"I don't trust Trump to actually fix anything, he's taken away the rights of immigrants, the LGBTQ+, and men and women of different ethnicity already, why would he undo his choices."
6/5/20 21:05,TheFlamingUggo,1,0,12,Fact check: Hillary’s being charged for pedophilia Trump has given more jobs to immigrants and blacks than most people you know
6/5/20 21:04,AmoneyResists,1,7,25,"Because they are trained by Trump and @FoxNews and every other right wing propaganda outlet that marginalized groups (women, minorities, immigrants, etc.) are trying to take their freedom and rights away. When you’re privileged and ignorant, equality feels like oppression. "
6/5/20 21:04,kellycansell,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @RepChrisStewart @SenMikeLee @SenatorRomney"
6/5/20 21:02,JoshAnder17,3,0,1,"We hate Trump too, hes a traitor Nd an immigrant and needs to go back to russia"
6/5/20 21:02,Blackjunque,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @Rep_Watkins @SenPatRoberts @JerryMoran"
6/5/20 21:00,SusanJohnson99,0,0,0,Trump’s virus payroll tax cut ‘crushes’ Pelosi plan to aid illegal immigrants 
6/5/20 21:00,BEJUSTFlNE,0,0,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/NWJYkmM5 via @Change
6/5/20 20:57,Richard24183909,0,0,0,"1/2 Isn't it ironic that TRUMP, continuously harranging immigrants, never makes mention that his Mother hardly spoke English, only Gaelic from her home in a remote Sottish Island of a few hundred. Entered the US on a Tourist visa, ....."
6/5/20 20:57,HarshMerry,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @RepTorresSmall @SenatorTomUdall @MartinHeinrich"
6/5/20 20:56,KayceCover,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @RepElaineLuria @MarkWarner @undefined"
6/5/20 20:56,EdithDuran4,0,0,0,Donald J. Trump: Justice for sexually abused immigrant children - Sign the Petition! http://chng.it/FkSnqdZW via @Change
6/5/20 20:56,WallacesOwner,0,0,1,Guess the Trump administration doesn’t just break up immigrant families afterall.
6/5/20 20:56,SacredHeart35,0,0,0,"If any African-American, woman, Latino, non-christian, impoverished, immigrant, middle class, LGBTQ, or otherwise not male/white/straight/Christian person is considering voting Trump in Nov., you should see a therapist about your self-hatred. Seriously. #DumpTrump2020 #VoteBlue"
6/5/20 20:55,srggoose,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @RepKirkpatrick @SenatorSinema @SenMcSallyAZ"
6/5/20 20:54,rozbudoff,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @RepPerlmutter @SenatorBennet @SenCoryGardner"
6/5/20 20:52,libleaf3146,0,0,0,"Trump/Barr want to use the #PATRIOTAct to spy on our internet search history. They’ll use it to go after immigrants, protesters, and their enemies. Oppose this, @DemandProgress @RepSlotkin @RepHaleyStevens @SenStabenow @SenGaryPeters"
